Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Other Adjustments","0.000","0.000","-2.709","-2.709","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2014.xml","61eb853cb10e39905496b45ad23141433c9f51d2545cf03d51fb658404be7d5e","0-5ebcb63c91a61fd394381f090d70478bf5602e1c870b7d117c4d649360ab75d0","76-cc28e963aab053290d4c14896f0c52cca74a66e697ac4abb8b4ebe55d19967d0","root"
"Other Adjustments","0.000","0.000","-3.372","-3.372","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2014.xml","3de0210253288c696a3c8fbf6a27c76569de54ad0e2c67609ddd849ab22a735d","0-57c89ce0fae6b07e3815cd3381c318312f8a31940360d6b74ca9d9ceb078810f","77-c212f17b7a60c5aa1ad039c906d340d9905dfdd3b3b5602dfef04ce811e34e79","root"
"Other Adjustments","0.000","0.000","-1.052","-1.052","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2014.xml","61b302a8b065b710ff70f9edaf95a102387ef6adbc81a1403487979bd2a0a87e","0-202e532a96446f50636473a46a379601bcf2dd13899f696ce607273f699d9e1d","78-f1391f76658a9cb58d1948aac1520e60c4e6e4130caff411c5bb7bc5e77b35cd","root"
"Other Adjustments","0.000","0.000","-5.581","-5.581","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2014.xml","aceb7a7fb0f9b6e292951ab7a7e29c4457251b8340b7bf834239e002df48fd0a","0-9fdc1c21a3ed2eccbff327b8fb4228ddfd3b89c3a8b6064fcb854bfbfa85b221","79-de7f889d0ff1c94d4b78d09622b27ee99f69f194231f8bcaeb7001131dcb0b05","root"
"Other Adjustments","0.000","0.000","-2.641","-2.641","","2014-BASE_RDTE-2014-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2014.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2014.xml","a11278fb70e3069cb7ca7c1e1342cf82f66d0e0d64eabe9f90f8bdaa701e931e","0-ac6cef35325e5892da659b761b9bad39996a0b923b7200e2eca53f0f220f09bd","80-46b52ed056dd3ee898d041981d959cc861258a83d0d3cf4d19b1b8a8c9155f5e","root"
"Adjustments to Budget Years","-0.174","","7.000","0","7.000","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-ARMY-RDTE_JustificationBook_Army_PBAmended_2014.zzz_unzipped-RDTE_JustificationBook_Army_PBAmended_2014.xml","674141ca43595e7220500e347643b605d7b8b150dd972aa87a672a9a5f143f20","0-c97696e5dae6bf7692d2d8901ad3a3a2e36b23e04240822857ec9922217ef3a9","81-b3444f0313277594692fd37a9955654fe49de7d16ee04bdb16ae4f0f8a945531","root"
"Other Adjustments 1","","","-1.052","-1.052","0","2014-AMENDED_PROCUREMENT_AND_RDTE-2014-ARMY-RDTE_JustificationBook_Army_PBAmended_2014.zzz_unzipped-RDTE_JustificationBook_Army_PBAmended_2014.xml","674141ca43595e7220500e347643b605d7b8b150dd972aa87a672a9a5f143f20","1-8a2c2f348e93536105f6f2d7736fbb8a6b43ddf702b8fe1174a68c2436b16e36","81-b3444f0313277594692fd37a9955654fe49de7d16ee04bdb16ae4f0f8a945531","root"
"Other Adjustments","-29.853","0.000","-65.351","-65.351","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2e9198149ff69bb1c3fe0d552c2a68b0f5ecbdd0aa5d0001004309c74f19ec59","0-88377f007840e7de46ce0d35336c911d9c9ecb5080f80f5e62f5b045783e7fbd","82-93811deea6a60ceabd28b57b470e74b2930d56eeb2f980948874a90eec31732f","root"
"Other Adjustments","-11.596","0.000","-13.659","-13.659","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","e251a16a63384910491816adc3db3a53281d2f0418fa16f06e015aeb089ec47f","0-3c577b7ba38eadd6fffae678f424837d0ee40355611dea29c79e4b01573fde75","83-526db2028615f230978a0eeb10f3eefc711865b5e39e25ed6c5c83e7f1be8e35","root"
"Other Adjustments","-9.939","0.000","-2.198","-2.198","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","f9534cc31ab6f1f91f64cdea42a698fcfe8cc7ea042db89c60dc2efb5ee8cf73","0-05af85661358d38f5eb5715ddd958789d8df78283761961750afce04e92d2879","84-eabd453810c929b4f82aff07f906053bcccac83a77847da2faddcfc250646a76","root"
"Other Adjustments","-8.606","0.000","-0.037","-0.037","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","2c5087378b6c3d8ee3c69b3afe5906738ff9d0b4f0609cc44a93c5623c663cdb","0-ca4de3c8fb30d993ffbcb15945825d29d97f388ffb5cbc87adcf1f4c20e34f7e","85-2b6c70e59844a1bc999b3911bd92583ab2b1cc98477e847b2b9eba56bb337508","root"
"Other Adjustments","-3.223","0.000","-4.079","-4.079","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","71c9ace5049b1caf860660e22444e1ea023f7684aca22bd47c93c688810eb8ef","0-b3a3f8ff2c955bdf877c65e710b6776c2b56b5f2a84f580886f52c0b8db84712","86-b9ceb6f0fe0eeefad801dab604403c51707b206d4372888a0751c99133c2f98e","root"
"Other Adjustments","-5.427","0.000","-3.052","-3.052","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","dcba77435cd5be8e25a61fc7379a55657d2072045a4e13cb53f8ee58298ae881","0-efdb4e51c777ca65499b67095f8bc9cdd4e1fd29ff42464fe7e4a90c4c73a42c","87-b9bc683ee80ffd09c2687d10cfbf3f86c5d24dda643bd284500755bd240ba8ea","root"
"Other Adjustments","-0.552","0.000","0.000","0.000","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","5dad8639c3e245b89abab98fdd30c301105b96f690d42917259d9f21fc19f001","0-9b5449bd2ec59918913f414fd9a652a6d8776d9f91451ff3d6b95091c4b93862","88-7251d6b8ade3909292b10fd9ace8be61162ec0a4c1b9d81ef1af9f3fc68d63ee","root"
"Other Adjustments","-3.980","0.000","4.612","4.612","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","29e4c3fc42e22e08a56321ae01cfc9db6ea46e1f8e27d1c4bb85e5799506275e","0-d9f824befaaa0bfa4acea1c1a5db371305e0162648a0a11bfa6616a17f4550c3","89-c5bf04966ff5dbd9e5923922c688f365c3f73459d6e138bd3fb3a2ff5784538f","root"
"Other Adjustments","-6.706","0.000","8.757","8.757","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4332fb0c9cc2bd4002c51ac992782e0c73abfaeddd9b736a6389661b86a8a40f","0-e9739196ff79e56247bd3d65c046a47d548fd30e92ee8c55460ec91a332a7997","90-cd8821b2bb9181e93e7609dbfcc43a21c835f4e33d220f30dbb92322a17b25d0","root"
"Other Adjustments","-13.521","0.000","-17.523","-17.523","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","75fb126e793754a30bc7c19b8b6e9538a151803468dfc4ade3f519b0d822a537","0-21d7261cb11643a20be62c404c3c08a0b8028206962306d9ab0e998b6bacb2dc","91-e7eb1fca81a09146a3ef848172732e4d4dd8d213b738b5f6011a20bae655ed41","root"
"Other Adjustments","-2.215","0.000","10.586","10.586","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","ebb6de7b070ce50177c80cef9eb07631b9a740c99a53c07a269852d470520ae0","0-410c9bc3e71820149fc0d3152990d7a82a2365034fbfa17379880216ef55fa0a","92-d308324798f762252964124581eaf2e70f11aa3e7ab2e7febb17f8a93518239d","root"
"Other Adjustments","-5.418","0.000","-0.949","-0.949","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","a6ec820cf26557d7874e58e9b638088efc07e5ea567ee45381a97511154c143f","0-85273117419e0227edffa4f7d8ea0820a5d13b1e02f1334a26e66276f5628a5f","93-a556189ccf6f4d8043e10de88b16a11fdaf4fb1e397eea6b9332e43a5ef87f72","root"
"Other Adjustments","-1.083","0.000","-0.346","-0.346","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","7dbec22fd4379f2e4c8a2543f1de219df3d1035418d95cae59fcf5f06ad4312c","0-a3762c1d97a37350449fecec80d1ce5051b14add0f67add5be26850434e7a5b9","94-7178410819831d73f16408cbb5da3c4c5a8d5f1f93101b759095f7f13f3a9b38","root"
"Other Adjustments","-2.414","0.000","-1.743","-1.743","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","e3957286c2c3aae2a16d7c771be5a9b128b20e0bbeb6f14a4b3bbb5d01ead32d","0-533a4c0763f15606e9a9435b2cd5f252e675c5c6e00a71de91dea9b6fa524944","95-1db77b5ba343c7c2a83777b3ad9d3766cb06f3e605c0cae2baeec52d292576e2","root"
"Other Adjustments","-1.772","0.000","0.268","0.268","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4094f6bb01d08e0685c7a957ae6a3ecf6c71d702901502b712db310b2a4c89e8","0-899e8cacdde7f6a6cabc06311a98ef296b6f0add32e48309d856da9d71c98283","96-9909979ddcf482a08374420ed5fdb409d0b45d9c0dfd4a7ed0806612789f770c","root"
"Other Adjustments","-3.006","0.000","-1.543","-1.543","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","01537354705b44b5a0296a8b641eb1358cc988b9cf25f3c8115088fa2692005b","0-d1dcd628c26ae6fd699ad201b3f9474e0bf5be96f8d0f1a93a8d35ac030da0f9","97-7ed2e96f51bbe824c2d033fad66fba807abaf91be6149838dd617cf95ebc1380","root"
"Other Adjustments","-1.583","0.000","-1.832","-1.832","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","389a26860dd0f6c00b86571d140c5b6318fc7139bbc2cda19df31dde3bc6c795","0-20ccbad04b0bd9adb562b85fa1035b00c09f9399eb376e4c3f492aa6cd8f2a80","98-6a41d3074b73838fbe410402603f574f150417a357a76dff1788e88800cf62f8","root"
"Other Adjustments","-4.706","0.000","1.328","1.328","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","f54ffeb9ae5b75601c5f253bb1f613f80a0a955c6f2748d5f972b964a9d8112d","0-3330be476bac43fbe3b8f6a2a0c860437229d84a6e8ec2f850182945f94571cf","99-5e87f0f25987a6923accafe6824876cf5493a255cda90f5a532c4daaacf5e725","root"
"Other Adjustments","-2.582","0.000","-4.378","-4.378","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","4801d6d7251cabe4a1116b030f2d3506f074dae39ed6055aa61125ced4b59bea","0-203230008a669f58cd74af9acff76a5b9d5a454ea4a7f2db012fe53817ed0785","100-2a19894f68af4e610e00f84c6fb593d0c068caae42ad988c1a252e15b0edae70","root"
"Other Adjustments","-10.299","0.000","-10.824","-10.824","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","1fc01e8c1e39c0a88108f3a2ef7a5dd971f1fdf3009b889afbfebc102c257463","0-f07b53badf2dcc4950162e5da9f7579889afd848a689ad5b7db2d9dfdcf03ab8","101-4a79a2e184c86bdfa6e12bc08836b9bd9f9ada9283f7b8d42a0e8c670d703d43","root"
"Other Adjustments","-9.938","0.000","-16.102","-16.102","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","0eea890446866271542f20403c0bc704724bfe3e961623cf80c9359a276fddbc","0-7f7e5a9c301d51f5d44ddd5a45c15722f5fd2a3a0b327689ad32ffeee2a5343c","102-ab4d13b0576fc02b6177591062bdc3e50023571fb9dbf7606515c62e80bb54c5","root"
"Other Adjustments","-7.348","0.000","-12.627","-12.627","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","171c73bb24c57e8fafa6edc96465626060ba38a7304897f84f7ae3a9cf468012","0-fe7cc037510a2f8773c270f4de7fb38b053b5342dcb3becfb97e288a8bb09470","103-2f03576149718122b7e6f0157c8c42f71b15f866e922e5166f1ea3d5229ab211","root"
"Other Adjustments","-19.198","0.000","-0.682","-0.682","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","104691341642ca3bd45fa4d266ec74a06459bf1927d650f6175e3fbfed42a878","0-58fa7f2d630758808d05cb9cbe8b64a176c359bb822f24d736efa394da1ffb47","104-10f2a4de354f41d143b6d0c7d12b66e48a1e37c63496f34a5d2ebc69c54df6f9","root"
"Other Adjustments","-10.529","0.000","-12.244","-12.244","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","59f0e3de7512663a1aef1736c75f4a61f0b640f451dc55a3cbf2a51375514230","0-dd924664fd10d3be355605a5944bebc532d7d6fbdc68e31a61d4549394db7c38","105-a066c015c63400714395db6d7a1d7e37b7c440ae585277c7933894704609939c","root"
"Other Adjustments","-8.214","0.000","-11.332","-11.332","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","d48af28d370114dd24a12e5c9d5c38b4dae716087e11680bdda42af2655bbf55","0-2d83978c3f7656ec754a32ae9b28381ecab0850aad0c6c6b6a27267e62dd6f26","106-444723f2a5cf664fa7c3e94e7e712b0c5a3ecc3a8f560e9eff79fa041cef59d5","root"
"Other Adjustments","-6.473","0.000","2.665","2.665","","2015-BASE_RDTE-2015-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2015.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2015.xml","3a761adbab9ee20d818f02818fc50a0d2e9edff75749965a6ab5b53896eadaf1","0-0dcf06a37f11c0800db08a963778a42a46eb90eb0795ccd958fbdb95bf79669f","107-a16a85938be09dc6e7df8c582ec44bebcc32a7fda399906a736182c1bd39eb6d","root"
"Adjustments to Budget Years","-13.997","4.982","-0.366","-4.866","4.500","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-ARMY-RDTE_JustificationBook_Army_PBAmended_2015.zzz_unzipped-RDTE_JustificationBook_Army_PBAmended_2015.xml","32a22a37030a60af9bbb6e3b78abf3f1d8c8ff7928cc71e92cf6e4650a2e1ddd","0-b3a6ca558b0c959630f7cc701a95e9dcad9a1c8b0d12861a172cf321e3b00c2e","108-be4f233326c69c2eccb86392013b48ef3e359dfb6a03bee01b0bf3fd4d0a9f79","root"
"Other Adjustments","0.000","0.000","-11.814","-11.814","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","c7220785bb655e7c02175f560c432c690946369cc821d0fd317fadab59205f10","0-ba0b01ea979295dce8599faa92601dd348e7ede43919bab4bcc43c7e7b1af371","109-b59de2db7a8d0285a1add1e7b6b5b1842c502e3e4f516c5042af2ec1e5dd28de","root"
"Other Adjustments","0.000","0.000","-3.941","-3.941","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","f8570934dcef5f87a792ec9fd89023124ce215088dc52044fb103f32d6a9b1d3","0-fffae5b78643e378b38c9d6d8091e2231eabd5c975bd3d7d0001b8db471a66b8","110-542583a0cd939457250fcb03bd77dda062227eed66f61d7fc65fcbdc95f8867c","root"
"Other Adjustments","0.000","0.000","-1.955","-1.955","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","9b48eb8816ef1e7f128f6be3147ede321c788bf3abaaffbd4ebaf0540b7674f2","0-1ffd42f45b74d9a3fb6f04f61bb932f2ac4a92c000c21e3f9fc6d7492b7eba1c","111-734dc709dd8634704463fd608e07988d8fca5f72831b198d117145dd79284a83","root"
"Other Adjustments","0.000","-0.040","-2.142","-2.142","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","3aa4cb60bcce40e141e5026ea6b8d9e3ab99fdc59213e5687220cb797fd287a8","0-26bbd60cf89f00213bac44133d370aa2a5250a46eb243769f2241b89698b4020","112-3120c15dd2adaf83ed0b0e313a7168b16c1529749d2309f5ac4f94ba9a338406","root"
"Other Adjustments","0.000","0.000","-0.279","-0.279","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","069c8cb59cb6450d9e8486d8bde43759b2dba8f235263cf65462f53ec043c411","0-b304c59cf4fd6b0d5582aca6d5230edf2c9233bcbc06b40ed5d46c7bf805ee8a","113-c4053cf1ff349f2038d6f41991d50728b80c10f641aac3cced66789caf15e699","root"
"Other Adjustments","-0.082","0.000","-2.310","-2.310","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","56f66d7d160aaadd8f6505edb2996a91b02c6b05f1819b0e35c39e9aea85ef81","0-538b3df411b05d1eea85e59ce7eb135433b112721815fae71e01c2afae140227","114-637531b12fce63b317da3c6649bb9da1f8702a2f37ca8bd5fb746408bbfc1030","root"
"Other Adjustments","0.000","0.000","-0.122","-0.122","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e5a6c7ca08699a62ad6966aab5f35f8e216d1f35191d2dec874dbb07252f54cb","0-ff0a8bda48b72132c4a436c79d660faf88391803bf067857f81a5f860ac30b38","115-c3498281842bec45f14ddc1d9bd0aa40d6ceddd9c7ae64fc18885ebbf13d6e9e","root"
"Other Adjustments","0.000","0.000","2.282","2.282","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","d495d32a6b87480bdc8ede654536acd14d3cf2d93509eee9aa2ab0103c714ce2","0-eff9996eb29ca39194eeef375defe5378878e6499bbe5a440a2393bf97b6916d","116-d8d2dcfc8b57eef2308fd6302b0ce48d6e20ff8593781b559aa6bae5afa8360f","root"
"Other Adjustments","0.000","0.000","1.630","1.630","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","257a584637147f6add5e4c740891367e441ef2da3844f9a22aa597597c5ff214","0-cf75969a912cfb1b1d003505707092fed8255b13711ca98fb1b4a9469fc6f68c","117-964ec6570983e109d4201a1fe2de58296994ab0aca2381e70aeac6d55564fea1","root"
"Other Adjustments","0.000","0.000","3.868","3.868","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","46ebee7ec5d284aa1fa40396d993e273f564b76d0b2068fd762e2d8e1fb6c3cc","0-c484e170f5a795bf11dba8baa371778560771b7c1ad7753c7c2a08b8cf8d7853","118-85324a194a5aeb8bc8bfe8f25d68a68e78e86bfec0a56f133b762ce9d021df84","root"
"Other Adjustments","0.000","0.000","-2.470","-2.470","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","f9c3e1151b63960ab0c6ec68efd983fb8c7094e46f07b0ac0cfb29c01c71a108","0-5f4432e2e6587b2471a044a4c7cf91933c3bb2fa97f020f1164a1af6e94201ef","119-e73576cde826c5447418076e71cc59f7bfd3c39fbf4a12f9a6dba7afa3a1a62c","root"
"Other Adjustments","0.000","0.000","-5.213","-5.213","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","236534a24f259d3b9eb7192ee5e3ed1cf25ceea69a987b23cb1998ed09491d09","0-26f6f35827c673c9e3e074870dd1c8b39d2323c09413fa7f87eb6b09155a2528","120-eb436701ff02228a4950dbafaa5cdaaee978e0da31e7b8bec8c224de96a4ea9e","root"
"Other Adjustments","0.000","0.000","-0.092","-0.092","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","53e03333f05b7f906006b7063e60263bdea8cfdc13a92fda383836ccc53281d7","0-11f527efd09e520859120f8b8378ed694157db671b0522e4b3d741178e902ad9","121-12792d9eee2207e160332af5a524365626851d8267c963243b5ec951f2d1e53e","root"
"Other Adjustments","0.000","0.000","-0.085","-0.085","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","52a57e220b30decec8c451901d535a88be4878ce2e4a16db5a1ae709f4bde814","0-71abeba595a7d36bfd1228c1df65e775e62431924853e4c505e70bdc8c5d472f","122-ba51fcc4c2c16af68b9d31e397caac85162e3a3443afded1bb993e6df11924ff","root"
"Other Adjustments","0.000","0.000","5.631","5.631","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","affd607e4e125522716bdad155b072d6b24e0fbd0454788b98289da7fa587a7c","0-62db214ea97be3bf23f8cd6b3396a47a1dcbb43632c6e6092075f0c5189f034a","123-962bc09d92bf167c1ef13e30ad4c106cc37a2b9cd9b434c1444a2c607d547f3f","root"
"Other Adjustments","0.000","0.000","-1.511","-1.511","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","634937748892105c0ac045bc3b2904946f561323e4f975514c447b5af4cba360","0-566398579b5c0a0464891a6de0f60597f9fbaa03172ba448e068492cc9ea36ba","124-3e03cd42f42d3aaf66b457d0cf6bc2dfc603524bcb46a3eb30af51575ac52931","root"
"Other Adjustments","0.000","0.000","-2.100","-2.100","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","f55349f60480746ead3477c69b9c8a0dab8c8c686e2b626336aea7c7e5200b91","0-24b17d3dfaf88cdcdc6bec3f75d033556d5cbe25922f371fdd4e7d3697d3aec8","125-c7235b659377cee6bd3731b2808b5b75cadd27d7eb65f096ac3e42e71c026909","root"
"Other Adjustments","0.000","0.000","-0.534","-0.534","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","c1f577813afa9ae02bf24e6bb2b10db6903f923aaf544fb340bbcbbb746b5498","0-a6dc01333bc2fdbc89aeaf1dec74102074294a30fac0420e778fb001589bb94e","126-7e0b6316529b910b9b8a0593b9da8c9b9fb649d570bd3a73485a511ce29ae115","root"
"Other Adjustments","0.000","0.000","1.883","1.883","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","033fae319f2bbc82f4f3a7971a0ae55a7550a63c5673e7fa9e714fd6323ed2a0","0-3a8ae627457f445e5494e992fcc6cecfb1d2d1347635a1a9c2b186f430441071","127-d3e135f53112a0c2be8eb7dd0b0d648724b080c5e6e68d461afbadc9fe2c947b","root"
"Other Adjustments","0.000","0.000","-1.355","-1.355","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","a903c3f3811e54f8d2656ca4e05d18eaaf6fb47ad82ca49f7266b5b125d8975a","0-5acea56bfb11120f56b48381801b99dd04ecd10dbc7b065359000c1337e3fad9","128-3f0638d781af4c2263b4c07822a882ffa9cd61bbcf62190c34c8fc516ec58b1d","root"
"Other Adjustments","0.000","0.000","1.748","1.748","0.000","2016-BASE_RDTE-2016-AIRFORCE_V1-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","11d267cb7b1e06c8f452f957543bd15aa4c38ad1b9c53b5d50ea28f79968a414","0-947185da3f2b4bc392de61df09d64323ac89858bf43801322c0de1f6399286d1","129-179a010163e0ea6beb6b9e2830d6cbb144f73893583630367e43c7f360d70d64","root"
