Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Other Adjustments","-2.170","0.000","0.002","0.002","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","936dac92226699c8d261f2d991c215cde16fa1ce3b4eed2e1a3f35e5839553f6","0-9727a4eb7b611b1cb8b7396a0cc674d20a0dac924e9b7b45c11dec31d7d6f6e7","200-2705cdea0cf14b3aa8d3e926a7b64fe78d41e020c013b1e9f6b51430a2d87a08","root"
"Other Adjustments","-1.953","0.000","0.000","0.000","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","e67ec1143094734d36fcac00feca0da9885a86be1b66f1427fae8500031df243","0-921faaa09102c56bca428f19ff21e86da06b7d05c6f16258bb1704a4237b271f","201-b6b4cb3774627eec5f28ea5581d48aa1e9439ee393b10480c98a95473eeabde1","root"
"Other Adjustments","0.000","0.000","-3.370","-3.370","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","503894e417e5d3534ff18068b47d86ef36a8b2a3be7ef1598395d987718405b2","0-2c422b7663c11794359a6499daaabfc24ad7c39da0fc10a8dd4c176e2feff00d","202-f8b1d669cc147cf7d1c238d3bab7f63f325a8c36a748c0c44ff62c0d077276d9","root"
"Other Adjustments","-11.691","0.000","-2.462","-2.462","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","5c99f0e614f3980cdbcd62c7eb434d4282697667949ae3b009c186fe753ac710","0-254f3f0723bb24e9f5e95e0dfa549d51590cced7df4db429b1de2c144d4b0592","203-597676a68a8b8e04bb0e1e49eae7338596e5f5f5c5deecfe8ef97e9a67e2cadb","root"
"Other Adjustments","-0.433","0.000","0.000","0.000","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","00a5e27b35c587ed251e29899705de26970207c8859a3b5c2a2b42a73d0444b0","0-e872203f2969dfdd9f5d8bb71b1dfcdb23f98e46834931de73fbb4b832f30856","204-59a3734e4b682b9e983a488ae41e5513f0b29d489631edadc90a0a59d55f7ab6","root"
"Other Adjustments","0.000","0.000","-1.637","-1.637","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","a10001b8843324e39612e9fbec0efc098f29ed1814f5e098e7a5c186ae948e45","0-c23357bbaba94f74603f5099b5379287778dab279c14cad1a52edd254c412af2","205-da12a378dcc37e4fb82c0b51bd277ff20e37b20410b639bb87ae96a307fe5e1f","root"
"Other Adjustments","-2.817","0.000","-9.093","-9.093","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","6e5efd3f0bcbaeeb62c42748e997a3e0561443e53523c833d1551a0cfdb43ec4","0-161eb84cf00d2ba0ec36e5199b4a8bde4d19b98c451de797c32fd7ef3aab2b07","206-8a854d9e78bb8f4da1e0b40e522e420af5a506c6e4ce63f45cbc9849fb84d0c2","root"
"Other Adjustments","0.000","0.000","16.546","16.546","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","762bf12cdc207a71dfadb449117d9f4bb85dfe1bfde38c014ab1afddd3f308bf","0-d8684a90f9ea5d208883dd662114e23b6f48f4b13172821d5790ae5f0baa1b77","207-0e9db3371f72b7ec05f74e6af3f48fbf6702b683c28cc548c3860ed77d6255a3","root"
"Other Adjustments","-0.563","0.000","0.000","0.000","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","77151f063a1107317fe748036003c3e34f455627e0b466cae0e4830a06ec835e","0-70041efd160937cfd5013cbcb070935e0695ed7317523a7e623526ed395de872","208-18564ed5cce7b16428a96bbfbb6253de874ff85ad1ded4d5bc72bed6f6e706cb","root"
"Other Adjustments","-2.495","0.000","0.001","0.001","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","47d2105911d218115741303b84504723b989fb332413e53f2b137f63562fa0d6","0-7dd03d784994af11dea980fd8151c9bde741fb2d5f73fd1e293f4bf339b26735","209-80c984cb9ba8c513125c7b80da2806d1897a9b9d5276b907dc84704aaeb25863","root"
"Other Adjustments","-12.230","0.000","-5.475","-5.475","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","53b5d1e17c8f7229075d3b2914d41071ccdb079d152fc440fef3f630581c5665","0-002ba49f032fbc72a241fdf6f7cb83280381924786113903d63054fb3f49f564","210-d475c4a33dca1920b478daaf68bad48bbb2a61ffb0de950ac41bcd38f2b37c11","root"
"Other Adjustments","-1.665","0.000","-0.063","-0.063","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","07fc90a78c91b842946ded3e5dabf25aef4fd06379d5c28e664476fd40048687","0-98b8868527eb481bac46d1d2ac12aed1405e5c39b87d74bd937db5841848dd4c","211-fd19c7d1a8dc03bcd60975e349d7b5829d75ba9aa4c4d03e5c9b538aa824b2b2","root"
"Other Adjustments","0.000","0.000","0.000","0.000","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","5a82869d62252b8536d21b9a8d278ca1f3f2126a165f5e6173939b05787fd6f3","0-f56ba015810c10da1e2cab57653f0053859672c9c8081a05c49ca1356cc9ab04","212-7c4b1211d40b3091a82d93fe90893ea0c1831e7232baa4472901a306e9fcec8f","root"
"Other Adjustments","-1.921","0.000","-0.547","-0.547","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","45730c319a1db61cb33f30fc05e4eede319fcec0aac3ef34ed19bdf889829054","0-2fafdb784a50f0f4098b856d0f29adf468294cc534fbfb5b8eb1f19c889c47cf","213-f6e299c98542c21010dad3df14cd13d7258fb0362495d1888e584aa3b2f52461","root"
"Other Adjustments","2.188","0.000","0.000","0.000","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","8d44207ce05a801b972473e2b0a67b5b36262e4b9249e9662692956b3d2e767a","0-d9687e65c82a85e8f6b8d66a776dd5a4b9ce1499b761c484a5b19d7b2f0908c3","214-47b5c4e703eb0bb22db8259cfc8a5ffff2d1b22d0f9c0b9e08342e1d9d4b467b","root"
"Other Adjustments","-2.772","0.000","-7.675","-7.675","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","81c85ff8eec2d87ba24766ff0a813dcc02d9664d148fa3cf3d9257e5b89c95c7","0-e2aef39c4c89c9f1358dbedd438330a9e6dc51c42222ac5ef293f93b441ea301","215-8fc78726a72386d9be4b7bd792d703635103d1567942dd5219cff0a34a76cd9e","root"
"Other Adjustments","-1.594","0.000","6.865","6.865","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","2f9afa6881ee0526301847451ee651d5d713ed5129426de125f9e999ac37bbd5","0-832fe442b925c7e0fa51ad1b109e235cdc5f4c7fbc2b68a079a936fce1bac79d","216-69ac2063e035db5c7f642c8e8353680cfab3cfdb4b697fa1962d67c450ec0f5a","root"
"Other Adjustments","-4.351","0.000","9.403","9.403","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","4f724ad741c79b0088a7952921c94cfaa82832c11e88443660b8269f97bff911","0-d9315137240af8a0d674852b29ae7edb1efe38836ac5344507bf8aef0764f3ed","217-117a12a17b6140ce652d99db3edb85b07e6525d128239b7d0a55bebce5d9bd44","root"
"Other Adjustments","0.000","0.000","-16.209","-16.209","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","79217c0ab24d0ad6ab83121c822567763c1df8037d77cca31817c52f597b7394","0-22885e4a8d44f9f8e28cfb8e827fe4dc40f3ac0bc037e495d36e077cebd27055","218-1c0105a320f083ca8411c623a4a6147d100d9855163993f05a5d9193b54f965b","root"
"Other Adjustments","0.000","0.000","28.280","28.280","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","21fd7d081fbae9e2eada0da3255365d500088c1d1f325f43ae82625a4f54edba","0-480ee4712b3b1ffbd96d6f5d4057a72e0a177f088e57ed504c8f9b0a5c3e452a","219-cc72073a1d50af44483b02481a9a227425d9b3cc47ae03a3d50a0f3e0b2e63e6","root"
"Other Adjustments","74.760","0.000","0.000","0.000","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","7e4d696d1e013aedc17d4aa2abc34f9265200d29122746c78c8d447f0f7cbc46","0-9bd29edeee061a084b12c93193ed4d291fd660e2a197233d223efcf9a48c70cf","220-02dae63a80d453c8e9ced5904212b7a350f98bfbf2c5d7fca352744da4e84c5a","root"
"Other Adjustments","0.000","0.000","-0.334","-0.334","0.000","2020-BASE_RDTE-2020-AIRFORCE_V1-U_RDTE_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_JustificationBook_Air_Force_PB_2020.xml","88590de6668b8116f1867396908ec959417f0532b31bb52c9feec87e37c7b695","0-95ad229fa3ad9006d5d02bde3a25bb96ce750e98c0410054905515a5bfe5e5d4","221-4123039aab62f6b7b291ef30162b7862e4810221aa778fb71fbe606a9dfa96e3","root"
